ProductBrand,ProductName,ProductTHCUnit,ProductTHCAmount,ProductCBDUnit,ProductCBDAmount,DispensaryName,Delivery,ProductType,ProductTypeSub,Quantity1,Price1,QuantityAvailable
Decibel Farms,Crescendo Live Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Downtown),0,Concentrate,rosin,1g,60,7
Decibel Farms,Crescendo Live Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Powell),1,Concentrate,rosin,1g,60,5
Decibel Farms,GMO Live Rosin 90u-120u | 1g,PERCENTAGE,69.58,PERCENTAGE,0,Electric Lettuce - Old Town,0,Concentrate,rosin,1g,60,1
Decibel Farms,Purple MAC Live Rosin | 1g,PERCENTAGE,63.71,PERCENTAGE,0,Electric Lettuce - Foster - Powell,0,Concentrate,rosin,1g,60,1
Decibel Farms,Rotten Banana Live Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Downtown),0,Concentrate,rosin,1g,60,2
Decibel Farms,Rotten Banana Live Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Chalice Farms (Powell),1,Concentrate,rosin,1g,60,5
Happy Cabbage Farms,Banana Bliss Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,hash,1g,60,7
Happy Cabbage Farms,Citrus Funk 6 Star Rosin | 1g,PERCENTAGE,74.2,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,60,2
Happy Cabbage Farms,Citrus Funk Fresh Press - Hash Rosin - Happy Cabbage,PERCENTAGE,0.74,PERCENTAGE,0,Arcanna,0,Concentrate,rosin,1g,60,21
Happy Cabbage Farms,Crater Kush Hash Rosin Batter | 1g,PERCENTAGE,69.8,PERCENTAGE,0.24,Serra (Belmont St - Portland),1,Concentrate,rosin,1gC,60,3
Happy Cabbage Farms,Deez Cakes Hash Rosin Batter | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,hash,1g,60,4
Happy Cabbage Farms,Double Ds Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,60,2
Happy Cabbage Farms,Dozicot Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,60,3
Happy Cabbage Farms,GMO 6 Star Rosin | 1g,PERCENTAGE,69.8,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,60,3
Happy Cabbage Farms,Garlic Jungle Cake 6 Star Rosin | 1g,PERCENTAGE,75.3,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,60,3
Happy Cabbage Farms,Garlic Mintz Hash Rosin Batter | 1g,PERCENTAGE,68.2,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,60,5
Happy Cabbage Farms,Gelato 25 Hash Rosin Batter | 1g,PERCENTAGE,66.2,PERCENTAGE,0,Serra (Belmont St - Portland),1,Concentrate,rosin,1gC,60,1
Happy Cabbage Farms,Gelato Glue Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,hash,1g,60,5
Happy Cabbage Farms,Guard Dog Hash Rosin | 1g,PERCENTAGE,69.2,PERCENTAGE,0,Electric Lettuce - Foster - Powell,0,Concentrate,rosin,1g,60,4
Happy Cabbage Farms,Guard Dog Hash Rosin | 1g,PERCENTAGE,69.2,PERCENTAGE,0,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,60,4
Happy Cabbage Farms,Guard Dog Rosin | 1g,PERCENTAGE,69.2,PERCENTAGE,0,Electric Lettuce - Sellwood,0,Concentrate,rosin,1g,60,4
Happy Cabbage Farms,Guava - Fresh Press Hash Rosin - Happy Cabbage,PERCENTAGE,67,PERCENTAGE,0,Arcanna,0,Concentrate,rosin,1g,60,11
Happy Cabbage Farms,Happy Cabbage - Troplato - Hash Rosin,N/A,0,N/A,0,SWED CO,0,Concentrate,rosin,1g,60,4
Happy Cabbage Farms,Johnny Glaze Hash Rosin Batter | 1g,PERCENTAGE,61.4,PERCENTAGE,0,Farma,1,Concentrate,rosin,1g,60,3
Happy Cabbage Farms,Kush Mints 6 Star Rosin | 1g,PERCENTAGE,73.8,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,60,2
Happy Cabbage Farms,LA Wedding Pop Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,60,1
Happy Cabbage Farms,Melon Granita Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,hash,1g,60,3
Happy Cabbage Farms,Phantom Cake Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,60,2
Happy Cabbage Farms,Pineapple Kiwi Hash Rosin Batter | 1g,PERCENTAGE,75.1,PERCENTAGE,0,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,60,1
Happy Cabbage Farms,Strawberry Banana Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,SWED CO,0,Concentrate,rosin,1g,60,2
Happy Cabbage Farms,Strawberry Shortcake Fresh Press - Hash Rosin - Happy Cabbage,PERCENTAGE,72.4,PERCENTAGE,0,Arcanna,0,Concentrate,hash,1g,60,18
Happy Cabbage Farms,Tangie & Cream Hash Rosin Batter | 1g,PERCENTAGE,72.6,PERCENTAGE,0,Electric Lettuce - Old Town,0,Concentrate,rosin,1g,60,3
Happy Cabbage Farms,Upside Down Cake 6 Star Rosin | 1g,PERCENTAGE,74.6,PERCENTAGE,0,VIBE - Amberlight,0,Concentrate,rosin,1g,60,3
Happy Cabbage Farms,Upside Down Cake Fresh Press- Fresh Press Hash Rosin - Happy Cabbage Farms,PERCENTAGE,75.5,PERCENTAGE,0,Arcanna,0,Concentrate,rosin,1g,60,1
Happy Cabbage Farms,Wedding Cake X Dogwalker Tangie Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,hash,1g,60,5
Happy Cabbage Farms,Wilson! Zero 6 Star Rosin | 1g,PERCENTAGE,69.6,PERCENTAGE,3.62,VIBE - Amberlight,0,Concentrate,rosin,1g,60,1
Happy Cabbage Farms,Wilson! Zero Hash Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,SWED CO,0,Concentrate,rosin,1g,60,2
Highland Provisions,Sundae Driver Live Rosin Jam | 1g,PERCENTAGE,69.38,PERCENTAGE,0.18,Serra (Belmont St - Portland),1,Concentrate,rosin,1g,60,4
Highland Provisions,Sundae Driver Premium Live Rosin | 1g,PERCENTAGE,69.38,PERCENTAGE,0,Electric Lettuce - Sellwood,0,Concentrate,rosin,1g,60,3
Verdant Leaf,Verdant Leaf Pure Guava Live Rosin,PERCENTAGE,70.19,PERCENTAGE,0,Farma,1,Concentrate,rosin,1g,60,1
Happy Cabbage Farms,Gelato Glue Hash Rosin | 1g,PERCENTAGE,69.9,PERCENTAGE,0.24,MindRite,0,Concentrate,rosin,1g,61.5,8
Happy Cabbage Farms,Melon Granita Hash Rosin | 1g,PERCENTAGE,69.3,PERCENTAGE,0.27,MindRite,0,Concentrate,rosin,1g,61.5,6
Hash Hamilton,Hash Hamilton | Pie Face Hash Rosin,PERCENTAGE,1000,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,61.67,2
Bos Nose Knows,Grease Bucket - Rosin,PERCENTAGE,70.94,N/A,0,Mongoose Cannabis Co.,1,Concentrate,rosin,1g,62.5,7
Bos Nose Knows,Wonka Bars - Rosin,PERCENTAGE,67,N/A,0,Mongoose Cannabis Co.,1,Concentrate,rosin,1g,62.5,13
Happy Cabbage Farms,Double Ds Hash Rosin | 1g,PERCENTAGE,64.8,PERCENTAGE,0.27,Broadway Cannabis Market,0,Concentrate,rosin,1g,62.92,7
Happy Cabbage Farms,GMO Hash Rosin Batter | 1g,PERCENTAGE,67.9,PERCENTAGE,0.34,Broadway Cannabis Market,0,Concentrate,rosin,1g,62.92,3
Happy Cabbage Farms,Lemon Royale Hash Rosin Batter | 1g,PERCENTAGE,66.4,PERCENTAGE,0.34,Broadway Cannabis Market,0,Concentrate,rosin,1g,62.92,6
Bos Nose Knows,Grease Bucket Full Spectrum Hash Rosin - Bos Nose Knows,PERCENTAGE,60,N/A,0,Natural RXemedies,0,Concentrate,hash,1g,64,8
Happy Cabbage Farms,Blackberry Octane Hash Rosin | 1g,PERCENTAGE,69.4,PERCENTAGE,0,Farma,1,Concentrate,rosin,1g,64,2
Happy Cabbage Farms,Colorado Chem Hash Rosin | 1g,PERCENTAGE,71.8,PERCENTAGE,0,Electric Lettuce - Sellwood,0,Concentrate,rosin,1g,64,3
Happy Cabbage Farms,Gelato Cheesecake Hash Rosin Batter | 1g,PERCENTAGE,67.8,PERCENTAGE,0,Deanz Greenz (Sandy),0,Concentrate,rosin,1g,64,4
Happy Cabbage Farms,Gelato Cheesecake Hash Rosin Batter | 1g,PERCENTAGE,69.3,PERCENTAGE,0,Farma,1,Concentrate,rosin,1g,64,1
Happy Cabbage Farms,Happy Cabbage Farm Carbonated Chem Hash Rosin Batter,PERCENTAGE,64.8,PERCENTAGE,0.02,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,64,1
Happy Cabbage Farms,Happy Cabbage | Ice Cream Cake Fresh Press Rosin | 1g,PERCENTAGE,73,PERCENTAGE,0,Electric Lettuce - Alberta Arts District,1,Concentrate,rosin,1gC,64,998
Happy Cabbage Farms,Ice Cream Cake x Ice Cream Zunday Rosin Batter | 1g,PERCENTAGE,59.2,PERCENTAGE,0,Electric Lettuce - Old Town,0,Concentrate,rosin,1g,64,1
Happy Cabbage Farms,Ice Cream Cake x Ice Cream Zunday Rosin | 1g,PERCENTAGE,66.6,PERCENTAGE,0,Electric Lettuce - Sellwood,0,Concentrate,rosin,1g,64,3
Happy Cabbage Farms,Johnny Glaze 6 Star Rosin | 1g,PERCENTAGE,70.1,PERCENTAGE,0,Deanz Greenz (Foster),0,Concentrate,rosin,1g,64,4
Happy Cabbage Farms,LA Kush Cake Hash Rosin | 1g,PERCENTAGE,69.6,PERCENTAGE,0,Electric Lettuce - Foster - Powell,0,Concentrate,rosin,1g,64,2
Happy Cabbage Farms,Wedding Cake Gelato Rosin Batter | 1g,PERCENTAGE,67.6,PERCENTAGE,0,Electric Lettuce - Old Town,0,Concentrate,rosin,1g,64,4
Happy Cabbage Farms,Wedding Cake Gelato Rosin Batter | 1g,PERCENTAGE,67.6,PERCENTAGE,0,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,64,1
Happy Cabbage Farms,Ice Cream Cake X Ice Cream Zunday Hash Rosin Batter | 1g,PERCENTAGE,59.2,PERCENTAGE,0,Serra (Downtown Portland),1,Concentrate,rosin,1g,64.17,1
Happy Cabbage Farms,Johnny Glaze Hash Rosin Batter | 1g,PERCENTAGE,61.4,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,64.17,10
Bos Nose Knows,24k 90u Rosin Badder,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,64.6,10
BNK,BNK | 24K 90u Rosin Badder,PERCENTAGE,72.9,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,65,25
Bos Nose Knows,Tropsantos | Fresh Pressed Rosin,PERCENTAGE,69.56,PERCENTAGE,0,Mongoose Cannabis Co.,1,Concentrate,rosin,1g,65,2
Happy Cabbage Farms,Guard Dog Hash Rosin | 1g,PERCENTAGE,69.2,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,65,6
Happy Cabbage Farms,Happy Cabbage | Laser Sword Rosin Batter | 1g,PERCENTAGE,73.5,PERCENTAGE,0,Electric Lettuce - Alberta Arts District,1,Concentrate,rosin,1gC,65,9999
Happy Cabbage Farms,Happy Cabbage | Upside Down Cake 6* Rosin,N/A,0,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,65,9
Resin Ranchers,Designer OG WPFF Rosin | 1g,PERCENTAGE,74.06,PERCENTAGE,0.2,Serra (Belmont St - Portland),1,Concentrate,rosin,1gC,66,3
Resin Ranchers,Resin Ranchers | Zkittlez WPFF Rosin | 1g,PERCENTAGE,74.28,PERCENTAGE,0,Electric Lettuce - Alberta Arts District,1,Concentrate,rosin,1gC,66,9998
Resin Ranchers,Zkittlez Hash Rosin | 1g,PERCENTAGE,74.28,PERCENTAGE,0,Serra (Belmont St - Portland),1,Concentrate,rosin,1gC,66,3
BNK,BNK | Trop Kush 90u Rosin Badder,PERCENTAGE,67.73,N/A,0,TJs on Powell,0,Concentrate,rosin,1g,66.67,25
Happy Cabbage Farms,GMO 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,TJs on Powell,0,Concentrate,rosin,1g,66.67,13
Happy Cabbage Farms,Guard Dog Hash Rosin | 1g,PERCENTAGE,69.2,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,66.67,1
Nelson and Company Organics,GMO - - Hash Rosin,PERCENTAGE,80.24,PERCENTAGE,0.23,Mongoose Cannabis Co.,1,Concentrate,rosin,1g,66.67,14
Happy Cabbage Farms,Pirate Sweat Hash Rosin | 1g,PERCENTAGE,681,PERCENTAGE,5.45,Deanz Greenz (Foster),0,Concentrate,rosin,1g,67.2,2
Archive Portland,Animal Face Kush Mints 119-90u First Pull Tier 1,PERCENTAGE,71.2,N/A,0,Archive,0,Concentrate,rosin,N/A,68,2
Archive Portland,Dubble Motorboat Full Melt Hash First Pull 149-90u,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,68,9
Archive Portland,GMO 119-90U Rosin  First Pull Tier 1,PERCENTAGE,75.8,N/A,0,Archive,0,Concentrate,rosin,N/A,68,7
Archive Portland,Strawpicanna #17 Full Melt First Pull 149-90u,N/A,0,N/A,0,Archive,0,Concentrate,rosin,1g,68,23
Bos Nose Knows,Bos Nose Knows Grease Bucket Rosin,PERCENTAGE,70.94,N/A,0,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,68,4
Bos Nose Knows,Bos Nose Knows Grease Bucket Rosin,PERCENTAGE,70.94,PERCENTAGE,0.04,Farma,1,Concentrate,rosin,1g,68,4
Bos Nose Knows,Grease Bucket 90u Hash Rosin - Bos Nose Knows,PERCENTAGE,60,N/A,0,Natural RXemedies,0,Concentrate,hash,1g,68,3
Happy Cabbage Farms,Garlic Jungle Cake 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,68,3
Happy Cabbage Farms,Kush Mints 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,rosin,1g,68,7
Happy Cabbage Farms,LA Wedding Pop 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,rosin,1g,68,2
Happy Cabbage Farms,Lemon Royale 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,rosin,.5g,68,7
Happy Cabbage Farms,Strawberry Shortcake 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,68,6
Happy Cabbage Farms,Upside Down Cake 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,68,8
Happy Cabbage Farms,Wedding Cake x Gelato 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Archive,0,Concentrate,hash,1g,68,5
Bos Nose Knows,Trop Kush - Rosin,PERCENTAGE,56.7,N/A,0,Mongoose Cannabis Co.,1,Concentrate,rosin,1g,68.33,8
Hash Hamilton,Hash Hamilton - DOUBLE DOSI - Hash Rosin - - I,PERCENTAGE,75.78,PERCENTAGE,1.52,Chalice Farms (Powell),1,Concentrate,hash,1g,70,8
Hash Hamilton,Hash Hamilton - MELTED STRAWBERRY KOOLER - Hash Rosin - - H,PERCENTAGE,74.76,PERCENTAGE,2.14,Chalice Farms (Powell),1,Concentrate,hash,1g,70,8
Bos Nose Knows,Bos Nose Knows Grease Bucket 90u Rosin,PERCENTAGE,71.79,N/A,0,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,72,4
Bos Nose Knows,Bos Nose Knows Grease Bucket 90u Rosin,PERCENTAGE,71.79,N/A,0,Farma,1,Concentrate,rosin,1g,72,4
Bos Nose Knows,Bos Nose Knows Trop Kush Rosin,PERCENTAGE,56.7,N/A,0,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,72,3
Bos Nose Knows,Bos Nose Knows Trop Kush Rosin,PERCENTAGE,56.7,N/A,0,Farma,1,Concentrate,rosin,1g,72,4
Decibel,Crescendo 90u Live Rosin - Decibel,PERCENTAGE,58.57,PERCENTAGE,0,Tetra Cannabis (Belmont),1,Concentrate,rosin,1g,72,7
Decibel,Donkey Butter 90u Live Rosin - Decibel,PERCENTAGE,63.34,PERCENTAGE,0,Tetra Cannabis (Belmont),1,Concentrate,rosin,1g,72,4
Decibel,Wonka Bars 90u Live Rosin - Decibel,PERCENTAGE,60.1,PERCENTAGE,0,Tetra Cannabis (Belmont),1,Concentrate,rosin,1g,72,4
Decibel Farms,Key Lime Pie Live Rosin | 1g,PERCENTAGE,64.07,PERCENTAGE,0,Tetra Cannabis (Belmont),1,Concentrate,rosin,1g,72,6
Decibel Farms,Mr. Clean Live Rosin | 1g,PERCENTAGE,63.4,PERCENTAGE,0,Tetra Cannabis (Belmont),1,Concentrate,rosin,1g,72,7
Happy Cabbage Farms,Johnny Glaze 6 Star Rosin | 1g,PERCENTAGE,64.6,PERCENTAGE,0,Electric Lettuce - Old Town,0,Concentrate,rosin,1g,72,4
Happy Cabbage Farms,Johnny Glaze 6 Star Rosin | 1g,PERCENTAGE,64.6,PERCENTAGE,0,Electric Lettuce - Weilder,0,Concentrate,rosin,1g,72,1
Happy Cabbage Farms,Guard Dog 6 Star Rosin | 1g,PERCENTAGE,69.5,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,72.5,3
Happy Cabbage Farms,Ice Cream Cake 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,72.5,9
Happy Cabbage Farms,Salami Leg 6 Star Rosin | 1g,PERCENTAGE,69.5,PERCENTAGE,0,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,72.5,2
Happy Cabbage Farms,Banana Breath 6 Star Rosin | 1g,PERCENTAGE,72.8,PERCENTAGE,0.29,Broadway Cannabis Market,0,Concentrate,rosin,1g,74,6
Happy Cabbage Farms,Chem Cookies 6 Star Rosin | 1g,PERCENTAGE,69.6,PERCENTAGE,0.36,Broadway Cannabis Market,0,Concentrate,rosin,1g,74,5
Happy Cabbage Farms,Garlic Mints 6 Star Rosin | 1g,PERCENTAGE,0.69,PERCENTAGE,0,Broadway Cannabis Market,0,Concentrate,rosin,1g,74,9
Happy Cabbage Farms,Gelato Glue 6 Star Rosin | 1g,PERCENTAGE,70,PERCENTAGE,0.24,Broadway Cannabis Market,0,Concentrate,rosin,1g,74,8
Happy Cabbage Farms,Lemon Royale 6 Star Rosin | 1g,PERCENTAGE,67.6,PERCENTAGE,0.33,Broadway Cannabis Market,0,Concentrate,rosin,1g,74,2
Happy Cabbage Farms,Phantom Cake 6 Star Rosin | 1g,PERCENTAGE,72.9,PERCENTAGE,0.27,Broadway Cannabis Market,0,Concentrate,rosin,1g,74,7
Happy Cabbage Farms,Sundae Driver 6 Star Rosin | 1g,PERCENTAGE,69.1,PERCENTAGE,0.37,Broadway Cannabis Market,0,Concentrate,rosin,1g,74,2
Happy Cabbage Farms,Alien Rock Candy 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,74.17,5
Happy Cabbage Farms,Banana Breath 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,74.17,3
Happy Cabbage Farms,Chem Cookies 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,74.17,5
Happy Cabbage Farms,Deez Cakes 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,74.17,2
Happy Cabbage Farms,Gelato Glue 6 Star Rosin | 1g,PERCENTAGE,69.6,PERCENTAGE,0.24,Top Hat Express,1,Concentrate,rosin,1g,74.17,10
Happy Cabbage Farms,Grape Bubble Tea 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,74.17,5
Happy Cabbage Farms,Lemon Royale 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,74.17,6
Happy Cabbage Farms,Strawberry Banana 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,74.17,5
Happy Cabbage Farms,Wedding Cake x Gelato 6 Star Rosin | 1g,PERCENTAGE,0,PERCENTAGE,0,Top Hat Express,1,Concentrate,rosin,1g,74.17,4
Tao Bubble,Mac 1 Solventless Live Rosin 90-149U Micrometers,PERCENTAGE,72.2,PERCENTAGE,0,Somewhere PDX,0,Concentrate,rosin,1g,75,1
Happy Cabbage Farms,Gelato 25 6 Star Rosin | 1g,PERCENTAGE,66,PERCENTAGE,0,Farma,1,Concentrate,rosin,1g,76,1
Happy Cabbage Farms,Gelato Cheesecake 6 Star Rosin | 1g,PERCENTAGE,71.2,PERCENTAGE,0,Electric Lettuce - Sellwood,0,Concentrate,rosin,1g,76,3
Happy Cabbage Farms,Wedding Cake x Gelato 6 Star Rosin | 1g,PERCENTAGE,68.4,PERCENTAGE,0,Electric Lettuce - Foster - Powell,0,Concentrate,rosin,1g,76,2
Happy Cabbage Farms,Electric Splash 6* - Hash Rosin -  Happy Cabbage,PERCENTAGE,750,PERCENTAGE,0,Arcanna,0,Concentrate,rosin,1g,76.67,5
Happy Cabbage Farms,GMO 6* - Hash Rosin - Happy Cabbage,PERCENTAGE,69.8,PERCENTAGE,0,Arcanna,0,Concentrate,rosin,1g,76.67,18
Happy Cabbage Farms,Guard Dog 6 Star Rosin | 1g,PERCENTAGE,69.5,PERCENTAGE,0,Arcanna,0,Concentrate,rosin,1g,76.67,1
Happy Cabbage Farms,Guard Dog 6 Star Rosin | 1g,PERCENTAGE,69.5,PERCENTAGE,0,Homegrown Oregon (Beaverton),0,Concentrate,rosin,1g,76.67,2
Happy Cabbage Farms,Guard Dog 6 Star Rosin | 1g,PERCENTAGE,69.5,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,76.67,3
Happy Cabbage Farms,Johnny Glaze 6 Star Rosin | 1g,PERCENTAGE,64.6,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,76.67,8
Happy Cabbage Farms,Lemon Royale 6 Star Rosin | 1g,PERCENTAGE,673,PERCENTAGE,0,Arcanna,0,Concentrate,hash,1g,76.67,18
Happy Cabbage Farms,Upside Down Cake 6* - Hash Rosin - Happy Cabbage,PERCENTAGE,74.6,PERCENTAGE,0,Arcanna,0,Concentrate,rosin,1g,76.67,15
Happy Cabbage Farms,Wedding Cake Gelato Rosin Batter | 1g,PERCENTAGE,68.4,PERCENTAGE,0,Serra (Downtown Portland),1,Concentrate,rosin,1g,76.67,2
Happy Cabbage Farms,Wedding Cake x Gelato 6 Star Rosin | 1g,PERCENTAGE,69.4,PERCENTAGE,0.35,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,76.67,4
Happy Cabbage Farms,Citrus Funk 6 Star Rosin | 1g,PERCENTAGE,74.2,PERCENTAGE,0,Oregons Finest (Pearl Dispensary),0,Concentrate,rosin,1g,80,1
Happy Cabbage Farms,Garlic Mints 6 Star Rosin | 1g,PERCENTAGE,67.8,PERCENTAGE,0.34,Oregons Finest (Convention Center),1,Concentrate,rosin,1g,80,4
Happy Cabbage Farms,Happy Cabbage | Wedding Cake Gelato | 6* Hash Rosin Batter | 1g,PERCENTAGE,68.4,PERCENTAGE,0,Electric Lettuce - Alberta Arts District,1,Concentrate,rosin,1gC,80,9998
